332,ls,,,,,,,,,
333,ls,test/,,,,,,,,
334,vi,conf/d-k.conf,,,,,,,,
335,./flume.sh,,,,,,,,,
336,vi,conf/d-k.conf,,,,,,,,
337,./flume.sh,,,,,,,,,
338,./flume.sh,,,,,,,,,
339,mv,test/test.flows.COMPLETED,test/test.flows,,,,,,,
340,./flume.sh,,,,,,,,,
341,vi,conf/d-k.conf,,,,,,,,
342,mv,test/test.flows.COMPLETED,test/test.flows,,,,,,,
343,./flume.sh,,,,,,,,,
344,mv,test/test.flows.COMPLETED,test/test.flows,,,,,,,
345,./flume.sh,,,,,,,,,
346,rm,#NAME?,test/.flumespool,,,,,,,
347,ls,test,,,,,,,,
348,./flume.sh,,,,,,,,,
349,ps,-ef|grep,kafka,,,,,,,
350,pwd,,,,,,,,,
351,ls,,,,,,,,,
352,pwd,,,,,,,,,
353,ls,,,,,,,,,
354,vi,conf/d-k.conf,,,,,,,,
355,ls,test,,,,,,,,
356,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
357,./flume.sh,,,,,,,,,
358,ls,test/,,,,,,,,
359,rm,#NAME?,test/.flumespool,,,,,,,
360,./flume.sh,,,,,,,,,
361,rm,#NAME?,test/.flumespool,,,,,,,
362,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
363,./flume.sh,,,,,,,,,
364,vi,conf/d-k.conf,,,,,,,,
365,./flume.sh,,,,,,,,,
366,vi,conf/d-k.conf,,,,,,,,
367,rm,#NAME?,test/.flumespool,,,,,,,
368,ls,test/,,,,,,,,
369,./flume.sh,,,,,,,,,
370,./flume.sh,,,,,,,,,
371,ping,192.168.1.221,,,,,,,,
372,rm,#NAME?,test/.flumespool,,,,,,,
373,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
374,./flume.sh,,,,,,,,,
375,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
376,rm,#NAME?,test/.flumespool,,,,,,,
377,vi,conf/d-k.conf,,,,,,,,
378,./flume.sh,,,,,,,,,
